MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Label
7.2554,16.0,7.577154308617234,1.0100200400801602,1665.0,3.3366733466933867,33.85,-117.78,high
6.925,18.0,7.902004454342984,1.0556792873051224,1506.0,3.354120267260579,33.78,-117.8,high
7.9294,18.0,7.722488038277512,1.0047846889952152,692.0,3.311004784688995,33.57,-117.67,mid-high
3.7139,9.0,5.714093959731543,1.0536912751677852,1293.0,1.7355704697986578,33.62,-117.63,mid
5.136,15.0,9.466666666666667,1.3777777777777778,133.0,2.9555555555555557,33.52,-117.55,high
6.1557,35.0,6.406015037593985,1.012531328320802,946.0,2.3709273182957395,33.41,-117.61,high
4.3897,3.0,5.584053794428434,1.2142170989433236,2363.0,2.269932756964457,33.44,-117.59,high
6.3369,4.0,4.863731656184487,0.8490566037735849,1408.0,2.951781970649895,33.47,-117.63,mid-high
7.9283,,7.703016241299304,0.988399071925754,1432.0,3.3225058004640373,33.59,-117.69,high
3.86,23.0,5.518927444794953,1.138801261829653,1480.0,2.334384858044164,33.47,-117.69,high
,4.0,7.875,0.9821428571428571,705.0,3.1473214285714284,33.55,-117.69,high
6.5206,14.0,6.1907790143084265,1.068362480127186,1490.0,2.368839427662957,33.47,-117.71,high
5.5584,23.0,,1.084862385321101,,3.4426605504587156,33.63,-117.7,mid-high
2.885,9.0,5.323108384458077,1.0143149284253579,4660.0,4.76482617586912,33.71,-117.82,mid
,8.0,5.976470588235294,1.026470588235294,,2.5352941176470587,33.68,-117.8,mid-high
6.276,17.0,6.433333333333334,0.9755555555555555,1588.0,3.528888888888889,33.67,-117.82,high
8.7385,16.0,8.244623655913978,1.064516129032258,1275.0,3.4274193548387095,,-117.79,high
4.0,16.0,5.145748987854251,1.008097165991903,1022.0,2.068825910931174,33.66,-117.8,mid-high
7.9794,28.0,6.427083333333333,1.0395833333333333,1176.0,2.45,33.53,-117.76,high
2.6759,17.0,4.631205673758865,1.0319148936170213,832.0,1.475177304964539,33.61,-117.73,mid-low
8.1093,17.0,7.315359477124183,0.9967320261437909,1798.0,2.9379084967320264,33.63,-117.81,high
3.6538,25.0,,1.2394067796610169,906.0,1.9194915254237288,33.6,-117.9,high
15.0001,15.0,8.062043795620438,1.0036496350364963,735.0,2.6824817518248176,33.62,-117.87,high
3.9306,37.0,4.58256880733945,1.0825688073394495,1030.0,2.3623853211009176,33.64,-117.91,mid-high
6.5928,28.0,5.0573065902578795,1.1174785100286533,832.0,2.383954154727794,33.62,-117.94,high
3.4417,15.0,3.0872641509433962,1.125,1330.0,3.1367924528301887,33.65,-117.92,mid
3.1483,26.0,3.947867298578199,1.046716316858497,4738.0,3.2078537576167907,33.65,-117.93,mid-high
3.5326,13.0,3.1783625730994154,0.9941520467836257,817.0,2.388888888888889,33.71,-117.87,mid-high
4.7422,23.0,5.406844106463878,0.9885931558935361,1092.0,4.152091254752852,33.71,-117.89,mid
,,3.417293233082707,1.0845864661654134,1426.0,2.680451127819549,33.74,,mid-low
3.0824,33.0,3.7694524495677233,1.080691642651297,2175.0,6.268011527377522,33.73,-117.89,mid
1.5026,10.0,3.326642335766423,1.0766423357664234,2176.0,3.9708029197080292,33.75,-117.88,mid-low
3.8056,36.0,4.651488616462347,1.001751313485114,2370.0,4.15061295971979,33.76,-117.89,mid
3.5195,26.0,6.090909090909091,1.0563636363636364,1314.0,,33.77,-117.84,mid-high
13.466,26.0,8.874233128834355,,,3.0153374233128836,33.75,,high
,8.0,9.180451127819548,1.1077694235588973,2569.0,3.219298245614035,33.83,-117.81,high
8.9257,19.0,8.213541666666666,1.015625,1404.0,3.65625,33.81,-117.81,high
4.7208,19.0,4.719798657718121,0.9513422818791947,1334.0,2.238255033557047,33.78,-117.87,mid
4.3661,35.0,5.797665369649805,0.9766536964980544,629.0,2.4474708171206228,33.8,-117.84,mid-high
6.0488,,5.826797385620915,0.9738562091503268,1048.0,3.4248366013071894,33.82,-117.88,mid-high
4.9306,17.0,4.635245901639344,0.9672131147540983,622.0,2.5491803278688523,33.85,-117.86,mid
3.4028,32.0,3.075892857142857,1.0982142857142858,1202.0,2.6830357142857144,33.84,,mid
2.5577,24.0,3.690533015115354,1.0930787589498807,3093.0,2.460620525059666,33.83,-118.01,mid
3.25,20.0,4.72093023255814,1.1162790697674418,494.0,2.872093023255814,33.83,-117.94,high
1.119,9.0,3.5692307692307694,1.1323076923076922,735.0,2.2615384615384615,33.83,-117.91,mid
2.4833,22.0,3.8443579766536966,1.0752269779507133,2639.0,3.4228274967574577,33.8,-117.9,mid
5.118,33.0,6.049122807017544,1.0210526315789474,943.0,3.3087719298245615,33.81,-117.95,mid
3.3281,25.0,5.102728731942215,1.0256821829855538,2526.0,4.054574638844302,33.8,-117.99,mid
4.425,33.0,6.103359173126615,1.0180878552971577,1185.0,3.062015503875969,33.8,-117.96,mid
3.522,28.0,,1.079865016872891,3282.0,3.6917885264341956,33.77,-117.92,mid
3.1771,18.0,5.046070460704607,1.08130081300813,1301.0,3.5257452574525745,33.76,-117.97,mid
4.2219,24.0,,1.1151315789473684,1472.0,4.842105263157895,33.75,-117.93,mid
3.3846,15.0,2.930327868852459,,1394.0,5.713114754098361,33.74,-117.91,mid
5.5312,27.0,5.623376623376624,0.9837662337662337,1115.0,3.6201298701298703,33.68,-117.95,mid-high
6.7919,19.0,7.377981651376147,1.0220183486238532,1872.0,3.434862385321101,33.73,-117.93,high
7.7313,,6.793478260869565,0.9320652173913043,1242.0,3.375,33.69,-117.96,high
6.2984,,6.022801302931596,0.9348534201954397,2046.0,3.3322475570032575,33.73,-117.97,mid-high
4.2165,15.0,4.962085308056872,1.0489731437598737,1729.0,2.7314375987361768,33.67,-117.99,mid-high
5.163,24.0,5.5,1.0116279069767442,2465.0,2.605708245243129,33.72,-118.03,mid-high
4.0238,,3.849056603773585,1.0272536687631026,942.0,1.9748427672955975,33.72,-118.04,mid
15.0001,,8.35423197492163,1.0376175548589341,964.0,3.0219435736677114,33.72,-118.06,high
,25.0,7.438172043010753,0.9301075268817204,1148.0,3.086021505376344,33.74,-118.0,high
3.369,30.0,4.378830083565459,1.0083565459610029,1351.0,3.7632311977715878,33.76,-117.99,mid
5.635,27.0,6.802721088435374,1.054421768707483,880.0,2.993197278911565,33.77,-118.03,mid-high
5.5767,34.0,6.609826589595376,1.0028901734104045,1051.0,3.03757225433526,33.78,-118.08,high
6.983,21.0,7.477064220183486,0.9984709480122325,2295.0,3.5091743119266057,33.84,-118.05,high
4.88,21.0,5.882089552238806,0.9776119402985075,1897.0,2.8313432835820898,33.83,-118.06,high
4.4583,18.0,4.918309859154929,1.0169014084507042,3032.0,2.846948356807512,33.81,-118.01,mid
4.0039,30.0,5.1806020066889635,1.0869565217391304,885.0,2.959866220735786,33.84,-118.0,mid
5.0731,9.0,5.071698113207547,1.0528301886792453,530.0,2.0,33.88,-117.97,mid
3.1193,21.0,20.033333333333335,3.8266666666666667,385.0,2.566666666666667,39.24,-120.11,mid-low
3.3802,17.0,5.756559766763848,1.0451895043731778,1683.0,2.4533527696793005,38.86,-121.12,mid-high
2.6065,19.0,5.648175182481752,1.294890510948905,2086.0,3.0452554744525546,38.74,-121.27,mid-low
3.816,7.0,5.658705216844751,1.0930232558139534,4445.0,2.793840351979887,38.8,-121.28,mid-low
3.1691,45.0,4.96068796068796,,1104.0,2.7125307125307123,38.9,-121.29,low
2.7463,18.0,5.122015915119364,1.0079575596816976,1271.0,3.3713527851458887,,-121.08,mid-low
2.0221,20.0,4.721875,1.025,791.0,2.471875,39.9,-120.93,low
1.625,38.0,6.304347826086956,1.6521739130434783,219.0,1.9043478260869566,40.01,-121.23,low
3.145,37.0,5.3478260869565215,1.034324942791762,,2.1693363844393594,33.98,-117.39,mid
6.6635,14.0,7.50080775444265,1.0250403877221326,3565.0,2.879644588045234,33.94,-117.37,mid-high
2.7452,33.0,4.9564270152505445,1.0217864923747277,1691.0,3.684095860566449,33.96,-117.42,low
2.4435,22.0,4.125370187561698,1.0671273445212242,2096.0,2.069101678183613,33.94,-117.41,mid-low
4.3222,15.0,6.361247216035634,1.1184855233853006,7540.0,3.3585746102449887,33.91,-117.43,mid-low
4.8371,17.0,6.087053571428571,1.03125,1691.0,3.7745535714285716,33.98,-117.49,mid
7.5408,3.0,8.493150684931507,1.0342465753424657,519.0,3.5547945205479454,33.93,,mid-high
3.6979,34.0,4.771341463414634,0.9024390243902439,1142.0,3.481707317073171,33.95,-117.46,low
4.7295,14.0,5.60377358490566,0.969811320754717,6295.0,3.393530997304582,33.89,-117.48,mid-low
2.3333,37.0,4.6,1.1555555555555554,443.0,,33.87,-117.57,mid-low
5.5362,7.0,7.067741935483871,1.0451612903225806,1156.0,3.729032258064516,33.83,-117.53,mid
7.4141,20.0,7.712605042016807,0.9983193277310924,1660.0,2.7899159663865545,33.94,-117.34,mid-high
1.3125,10.0,,0.9680365296803652,773.0,3.529680365296804,33.94,-117.28,mid-low
4.6,7.0,5.133333333333334,0.8,64.0,4.266666666666667,33.83,-117.17,mid
4.065,6.0,6.347670250896058,1.050179211469534,935.0,3.3512544802867383,33.82,-117.08,mid-low
2.1484,19.0,5.235973597359736,1.118811881188119,2204.0,3.636963696369637,33.75,,mid-low
3.6273,7.0,6.651162790697675,1.140396210163652,2975.0,2.5624461670973298,33.61,-117.21,mid-low
5.2066,4.0,10.5,1.4456521739130435,311.0,3.380434782608696,33.51,-117.32,high
2.5898,35.0,4.636879432624114,1.073758865248227,2328.0,,33.75,-116.96,low
2.0135,21.0,4.53030303030303,1.0469696969696969,2108.0,3.193939393939394,33.79,-116.96,low
3.7083,26.0,8.525423728813559,1.1694915254237288,293.0,4.966101694915254,33.92,-116.99,mid-low
1.4556,32.0,4.356449375866852,1.1262135922330097,2589.0,3.590846047156727,33.93,-116.87,low
1.95,21.0,5.510729613733906,1.3133047210300428,537.0,2.3047210300429186,33.89,-116.51,low
2.9647,16.0,7.537023186237846,1.6350037397157815,3048.0,2.279730740463725,33.85,-116.53,mid-low
4.6855,5.0,6.631184407796102,1.143928035982009,1906.0,2.8575712143928036,33.88,-116.53,mid-low
4.4107,26.0,6.4275037369207775,1.1464872944693572,1557.0,2.327354260089686,33.77,-116.47,mid-low
3.6354,7.0,6.307152875175316,1.1654978962131837,2248.0,3.152875175315568,33.66,-116.31,low
2.2989,26.0,4.48411214953271,1.1682242990654206,2654.0,4.960747663551402,33.7,-116.2,low
2.375,17.0,4.238095238095238,0.9047619047619048,79.0,3.761904761904762,33.69,-116.18,mid-low
1.625,21.0,4.549199084668192,1.105263157894737,1182.0,2.7048054919908466,33.6,-114.6,low
1.4375,52.0,4.0,1.296,456.0,1.824,38.58,-121.49,mid
3.2386,52.0,5.58125,0.99375,367.0,2.29375,38.57,-121.46,mid-high
1.1458,48.0,3.2470238095238093,1.1994047619047619,926.0,2.755952380952381,38.55,-121.47,low
5.6402,52.0,6.214285714285714,1.015625,957.0,2.1361607142857144,38.55,-121.5,mid-high
1.8333,48.0,5.72,1.1714285714285715,605.0,3.4571428571428573,38.54,-121.46,low
1.9423,21.0,4.900452488687783,1.004524886877828,2611.0,3.93815987933635,38.51,-121.42,low
2.1975,41.0,5.373801916932908,1.0942492012779552,1841.0,2.940894568690096,38.54,-121.48,low
,,6.236363636363636,0.9636363636363636,1365.0,2.757575757575758,38.5,-121.53,mid-high
2.1679,34.0,4.792405063291139,1.0506329113924051,884.0,2.2379746835443037,38.53,-121.45,low
1.4007,20.0,3.9021113243762,1.1247600767754318,1281.0,2.4587332053742803,38.5,,low
3.5278,25.0,5.144549763033176,1.0213270142180095,1053.0,2.495260663507109,38.55,-121.39,mid-low
3.4784,36.0,4.974317817014446,0.971107544141252,1322.0,2.1219903691813804,38.61,-121.41,low
3.5179,36.0,6.339195979899498,1.0075376884422111,927.0,2.329145728643216,38.59,-121.37,mid
2.5511,25.0,4.327464788732394,1.0941901408450705,2140.0,1.8838028169014085,38.61,-121.35,mid-low
1.8176,45.0,4.632302405498282,1.0721649484536082,1059.0,1.8195876288659794,38.62,-121.39,mid
3.1696,18.0,5.1647727272727275,1.125,661.0,3.7556818181818183,38.65,-121.43,low
2.4205,43.0,4.433962264150943,1.119496855345912,464.0,2.9182389937106916,38.61,-121.46,low
2.3438,18.0,4.970394736842105,1.0361842105263157,1062.0,3.4934210526315788,38.61,-121.48,low
2.7179,35.0,4.876344086021505,0.9865591397849462,1076.0,,38.66,-121.43,low
3.6484,18.0,6.4983498349834985,1.0709570957095709,1861.0,3.070957095709571,38.7,-121.37,low
3.6937,33.0,6.563318777292577,1.2314410480349345,652.0,2.8471615720524017,38.64,-121.39,low
2.7181,23.0,4.8675,1.0225,866.0,2.165,38.63,-121.33,mid-low
4.7381,26.0,6.007490636704119,0.9176029962546817,751.0,2.8127340823970037,38.66,-121.31,mid-low
5.6864,21.0,7.677777777777778,1.0083333333333333,902.0,2.5055555555555555,38.64,-121.25,mid-high
3.5769,32.0,5.466472303206997,1.0524781341107872,1027.0,2.9941690962099123,38.71,-121.29,low
2.1009,16.0,4.499565595134666,1.104257167680278,2181.0,1.894874022589053,38.68,-121.31,low
4.2273,18.0,5.069252077562327,0.8670360110803325,905.0,2.5069252077562325,38.67,-121.26,mid-low
4.4695,23.0,6.677536231884058,0.9891304347826086,818.0,2.963768115942029,38.71,-121.22,mid-high
3.1161,21.0,5.369465648854962,1.0183206106870228,1687.0,2.5755725190839693,38.68,-121.16,mid-low
3.1194,17.0,4.760683760683761,1.0769230769230769,848.0,2.415954415954416,38.6,-121.28,mid-low
,12.0,5.021335807050093,1.0383426097711812,8656.0,2.676561533704391,38.54,-121.35,mid-low
5.4445,,,1.2151898734177216,990.0,3.132911392405063,38.43,-121.39,mid-high
4.4107,17.0,6.426966292134831,1.1348314606741574,626.0,3.5168539325842696,38.31,-121.27,mid-low
3.0833,24.0,6.42,1.108,1966.0,7.864,38.34,-121.41,mid
3.0912,40.0,4.396261682242991,1.0018691588785047,1430.0,2.6728971962616823,36.84,-121.4,mid-low
5.6501,4.0,6.162349968414403,1.104232469993683,4662.0,2.9450410612760582,,-117.74,mid-high
2.3049,25.0,3.641843971631206,1.0797872340425532,2271.0,4.026595744680851,34.06,-117.7,mid-low
5.7021,15.0,6.437007874015748,0.9330708661417323,2711.0,3.557742782152231,34.0,-117.7,mid
5.3525,15.0,6.6849894291754755,1.0465116279069768,1145.0,2.4207188160676534,34.12,-117.67,mid
3.875,28.0,5.767123287671233,1.1324200913242009,601.0,2.7442922374429224,34.1,-117.67,mid
2.7159,44.0,5.1054545454545455,1.0636363636363637,1444.0,2.6254545454545455,,-117.65,mid-low
3.8355,38.0,5.112994350282486,1.0480225988700564,1257.0,,34.08,-117.63,mid-low
2.4583,26.0,4.361643835616438,1.1753424657534246,1182.0,,34.06,-117.67,mid-low
4.8906,16.0,6.404210526315789,1.1031578947368421,1516.0,3.191578947368421,34.02,-117.67,mid
2.125,6.0,5.904761904761905,1.119047619047619,119.0,2.8333333333333335,34.02,-117.64,high
4.4611,21.0,6.2759134973900075,1.0335570469798658,4308.0,3.2125279642058167,34.13,-117.61,mid
3.2056,7.0,5.564485981308411,1.0009345794392523,3567.0,,34.12,-117.43,mid-low
5.0175,4.0,5.424050632911392,1.0268987341772151,2158.0,3.4145569620253164,34.04,-117.5,mid-low
3.4844,28.0,5.18018018018018,0.9436936936936937,1312.0,2.954954954954955,34.08,-117.42,mid-low
2.4028,19.0,4.3478260869565215,0.9173913043478261,572.0,2.4869565217391303,34.1,-117.39,mid-low
2.3889,44.0,4.933806146572104,1.0567375886524824,1270.0,3.0023640661938535,34.1,-117.37,low
2.225,37.0,5.2701149425287355,,,3.442528735632184,34.14,-117.34,low
5.7628,16.0,5.6911764705882355,0.8970588235294118,489.0,3.5955882352941178,34.22,-117.38,mid-high
1.9432,39.0,5.565625,1.046875,841.0,2.628125,34.14,-117.3,low
1.608,34.0,4.295819935691318,1.1093247588424437,1009.0,3.2443729903536975,34.09,-117.31,low
1.4815,52.0,5.327472527472527,1.1604395604395605,1171.0,2.573626373626374,34.13,-117.29,low
,37.0,6.237226277372263,1.0145985401459854,744.0,2.7153284671532845,34.16,-117.25,mid-low
1.8463,17.0,,1.1695178849144634,2160.0,3.3592534992223952,34.12,-117.25,low
2.1591,52.0,6.122137404580153,1.2213740458015268,564.0,4.305343511450381,34.06,-117.32,low
4.6708,17.0,6.071672354948806,0.9965870307167235,1006.0,3.4334470989761092,34.02,-117.32,mid-low
3.2604,9.0,5.018105849582173,1.0947075208913648,1782.0,2.481894150417827,34.06,,low
2.1563,29.0,4.475548060708263,1.1247892074198989,1822.0,3.072512647554806,34.12,-117.24,low
2.1154,28.0,5.12156862745098,1.0941176470588236,885.0,3.4705882352941178,34.07,-117.18,low
4.6806,36.0,6.716012084592145,1.0906344410876132,942.0,2.8459214501510575,34.03,,mid-low
6.3308,33.0,7.183385579937304,1.0156739811912225,1760.0,2.7586206896551726,34.03,-117.17,mid-high
2.1927,27.0,,1.0654288240495138,2645.0,2.3386383731211318,34.01,-117.05,mid-low
3.0357,7.0,5.541490857946554,1.0745428973277074,2140.0,3.009845288326301,34.54,-117.36,low
5.1112,4.0,7.366459627329193,1.1211180124223603,1017.0,3.158385093167702,34.49,-117.25,mid
3.2596,25.0,5.227926078028747,1.002053388090349,1338.0,2.747433264887064,34.54,-117.3,low
4.1933,,6.674351585014409,1.085014409221902,1851.0,2.6671469740634004,34.48,-117.26,mid
3.1505,9.0,5.6231203007518795,1.0545112781954886,3515.0,3.3035714285714284,34.46,-117.34,low
1.3811,21.0,8.579212916246217,2.6579212916246218,2330.0,2.3511604439959637,34.45,-116.51,low
1.3333,30.0,8.571428571428571,2.1587301587301586,122.0,1.9365079365079365,34.22,-115.52,low
2.5446,27.0,22.646341463414632,3.953658536585366,1135.0,2.768292682926829,34.26,-117.16,mid-low
3.5288,16.0,12.368852459016393,2.1434426229508197,,2.278688524590164,34.25,-116.9,mid
1.6875,38.0,17.26923076923077,4.980769230769231,106.0,2.0384615384615383,34.19,-116.88,mid-high
3.5507,4.0,7.32798833819242,1.161807580174927,1869.0,2.7244897959183674,34.59,-117.24,mid
3.1921,27.0,3.957627118644068,1.023728813559322,982.0,1.664406779661017,32.74,-117.16,mid-high
2.1937,20.0,3.625766871165644,1.1625766871165644,678.0,2.079754601226994,32.75,-117.14,mid
,,4.569200779727096,1.064327485380117,1134.0,2.210526315789474,32.75,-117.12,mid-low
2.7928,48.0,5.106598984771574,1.0710659898477157,893.0,2.266497461928934,32.77,-117.12,mid
1.5517,31.0,,0.9748110831234257,816.0,2.0554156171284634,32.76,-117.09,mid-low
2.32,,4.206989247311828,1.0470430107526882,2472.0,3.3225806451612905,32.74,-117.09,low
2.0077,20.0,4.305194805194805,1.0995670995670996,,3.142857142857143,32.75,-117.08,mid-low
1.7743,20.0,3.9611197511664074,,1199.0,1.864696734059098,32.76,-117.08,mid-low
3.1923,31.0,5.348697394789579,1.0300601202404809,1626.0,3.258517034068136,,-117.06,mid-low
5.1769,18.0,6.107806691449814,1.0520446096654275,1134.0,4.215613382899628,32.7,-117.02,mid-low
5.6889,33.0,,1.0668058455114822,1528.0,3.1899791231732775,32.66,-117.06,mid-high
1.4089,22.0,4.1678200692041525,1.0069204152249136,1887.0,3.264705882352941,32.7,-117.09,low
1.3194,14.0,3.4556962025316458,1.0,827.0,3.4894514767932487,32.7,-117.12,low
1.2614,42.0,3.729641693811075,1.022801302931596,1114.0,3.6286644951140063,32.71,-117.13,low
1.8456,32.0,3.456730769230769,1.2067307692307692,894.0,,32.71,-117.14,low
1.3657,50.0,3.9583333333333335,1.4333333333333333,483.0,4.025,32.7,-117.15,mid
3.0571,49.0,4.426829268292683,1.2073170731707317,601.0,1.4658536585365853,32.74,-117.16,high
2.4016,41.0,5.564755838641189,1.1507430997876857,1074.0,2.2802547770700636,32.74,-117.22,high
2.6962,36.0,4.096997690531178,1.1039260969976905,1648.0,1.9030023094688222,32.74,-117.25,high
2.2328,34.0,3.226973684210526,,508.0,1.6710526315789473,32.75,-117.28,mid-high
2.93,23.0,,1.0692464358452138,1029.0,2.095723014256619,32.8,-117.22,mid
3.101,29.0,,1.0462633451957295,1513.0,1.7947805456702255,32.8,-117.24,mid-high
2.3187,34.0,5.184729064039409,1.0935960591133005,780.0,1.9211822660098523,32.85,-117.27,high
7.8013,19.0,7.248275862068965,1.0510344827586207,1773.0,2.4455172413793105,32.82,-117.25,high
5.0855,15.0,6.039007092198582,1.1347517730496455,587.0,2.0815602836879434,32.86,-117.23,mid-high
3.7837,14.0,4.275177304964539,1.0070921985815602,2165.0,3.0709219858156027,32.91,-117.14,mid
4.4615,16.0,4.774818401937046,0.9733656174334141,1377.0,3.334140435835351,32.92,-117.15,mid
5.4605,31.0,5.436813186813187,0.9986263736263736,1924.0,2.642857142857143,32.83,-117.22,mid
5.253,35.0,6.208092485549133,1.0404624277456647,442.0,2.554913294797688,32.82,-117.19,mid
2.2899,14.0,4.145593869731801,1.053639846743295,2046.0,1.9597701149425288,32.81,-117.16,mid
3.3375,32.0,4.053864168618267,0.9672131147540983,1569.0,3.6744730679156907,32.79,-117.16,mid-low
4.7788,,6.422932330827067,1.0018796992481203,1245.0,,32.79,-117.2,mid-high
4.4886,34.0,5.945578231292517,1.0,800.0,2.7210884353741496,32.81,-117.14,mid
4.3783,16.0,6.028612303290415,1.0643776824034334,1820.0,2.603719599427754,32.83,-117.1,mid
5.1488,31.0,6.296296296296297,0.9753086419753086,1017.0,2.511111111111111,32.8,-117.07,mid
4.1162,27.0,6.334224598930481,0.9893048128342246,927.0,2.478609625668449,32.8,-117.02,mid
4.1518,22.0,,,1551.0,4.180592991913747,32.58,-117.05,mid-low
1.7301,5.0,3.1649122807017545,1.0818713450292399,3148.0,3.68187134502924,32.56,-117.06,mid-low
3.6736,23.0,5.556574923547401,0.9877675840978594,1371.0,4.192660550458716,32.57,-117.09,mid-low
2.1179,18.0,4.107583774250441,1.0229276895943562,1538.0,2.7125220458553794,32.59,-117.11,mid-low
1.6806,46.0,3.948936170212766,1.004255319148936,790.0,3.3617021276595747,32.67,-117.11,low
,45.0,4.447368421052632,1.086466165413534,900.0,3.3834586466165413,32.68,-117.1,low
1.6806,11.0,3.2058252427184466,1.0349514563106796,947.0,1.8388349514563107,32.64,-117.08,mid-low
2.24,30.0,3.9302325581395348,1.0588235294117647,1593.0,2.179206566347469,32.64,-117.07,mid-low
2.1765,10.0,4.312020460358056,1.0588235294117647,1000.0,2.557544757033248,32.61,-117.07,mid-low
5.152,26.0,6.209302325581396,1.041860465116279,742.0,3.4511627906976745,32.6,-117.03,mid-low
5.2489,14.0,6.025862068965517,1.0258620689655173,1466.0,3.1594827586206895,32.63,-117.03,mid-high
5.9202,9.0,6.115131578947368,1.0098684210526316,947.0,3.1151315789473686,32.76,-116.92,mid
2.981,20.0,5.248502994011976,1.035928143712575,1977.0,2.9595808383233533,32.71,-117.01,mid-low
3.6848,33.0,4.819875776397516,0.9565217391304348,2288.0,2.8422360248447207,32.74,-117.04,mid-low
4.2992,31.0,6.113695090439276,0.9896640826873385,1077.0,2.7829457364341086,32.79,-117.03,mid
3.3906,33.0,5.695550351288056,1.0374707259953162,1147.0,2.6861826697892273,32.78,-116.95,mid-low
3.0192,19.0,4.9178885630498534,1.0249266862170088,1948.0,2.8563049853372435,32.79,-116.93,mid-low
2.4367,15.0,4.019447287615148,1.0419651995905834,2204.0,2.255885363357216,32.8,-116.97,mid-low
3.8024,18.0,,0.9949579831932773,1904.0,3.2,32.82,-116.95,mid-low
,5.0,4.548066298342541,1.0939226519337018,2770.0,3.0607734806629834,32.85,-116.93,mid-low
5.1185,15.0,6.2020905923344944,1.0331010452961673,1757.0,3.0609756097560976,32.85,-116.89,mid
4.5746,13.0,5.500819672131148,1.0295081967213116,3683.0,3.0188524590163937,32.97,-117.04,mid
5.3074,,4.617241379310345,0.9793103448275862,761.0,2.6241379310344826,,-117.08,mid-low
4.4766,,5.8039772727272725,1.1022727272727273,705.0,2.002840909090909,32.9,-117.11,mid
5.4584,3.0,6.033160621761658,1.1523316062176165,,2.6404145077720207,32.97,-117.08,mid-high
7.5975,16.0,7.11614730878187,1.0084985835694051,795.0,2.2521246458923514,33.0,-117.24,high
3.5313,16.0,5.384615384615385,1.0649038461538463,1104.0,2.6538461538461537,33.03,-117.27,mid-low
3.194,24.0,4.911764705882353,1.1561085972850678,870.0,1.9683257918552035,33.06,-117.3,mid-high
2.5509,26.0,,1.0897920604914935,2372.0,2.2419659735349717,33.18,-117.36,mid
4.25,24.0,5.322147651006712,0.8791946308724832,,3.0604026845637584,33.21,-117.35,mid-low
3.0704,18.0,5.365748709122203,1.0611015490533562,4127.0,3.5516351118760756,33.19,-117.29,mid-low
,14.0,,1.0104843782763682,35682.0,7.48207171314741,33.35,-117.42,mid-low
5.5395,14.0,6.256578947368421,1.111842105263158,848.0,2.789473684210526,33.46,-117.34,mid-high
3.3882,17.0,6.155778894472362,1.1256281407035176,1693.0,2.835845896147404,33.22,-117.22,mid
3.0197,26.0,4.4637002341920375,0.955503512880562,1325.0,3.1030444964871196,33.21,-117.26,mid-low
5.04,22.0,7.160944206008583,1.111587982832618,1288.0,2.763948497854077,33.2,-117.21,mid-high
,11.0,5.714285714285714,0.9933035714285714,952.0,2.125,33.15,-117.29,low
3.4833,15.0,5.746153846153846,0.9769230769230769,997.0,2.556410256410256,33.15,-117.13,mid
7.0423,22.0,14.189349112426035,2.408284023668639,349.0,2.06508875739645,33.09,,high
