MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Label
2.6152,17.0,4.62483039348711,,4526.0,3.0705563093622796,33.13,-117.07,mid-low
4.3513,12.0,6.184840425531915,1.0658244680851063,4074.0,2.708776595744681,33.07,-117.14,mid
4.0484,11.0,5.934179222839017,1.0118953211736716,3516.0,2.788263283108644,33.09,-117.06,mid-high
4.6518,17.0,5.811594202898551,0.9855072463768116,251.0,3.63768115942029,33.02,-116.86,mid
4.2321,17.0,6.3237971391417425,1.0988296488946685,2266.0,2.9466840052015604,32.85,-116.75,mid-high
4.4712,52.0,4.490909090909091,1.0303030303030303,277.0,1.6787878787878787,37.8,-122.42,high
4.2458,,3.9129989764585464,1.0644831115660185,1830.0,1.873080859774821,37.8,-122.42,high
2.3304,26.0,1.8247191011235955,1.1393258426966293,628.0,1.4112359550561797,37.78,-122.42,high
4.0417,52.0,4.791666666666667,1.1180555555555556,553.0,1.9201388888888888,37.8,-122.43,high
3.975,52.0,3.731006160164271,1.0985626283367556,800.0,1.6427104722792607,37.79,-122.44,high
3.7159,52.0,4.574829931972789,0.9897959183673469,560.0,1.9047619047619047,37.78,-122.45,high
0.9355,24.0,3.482051282051282,1.1897435897435897,1371.0,2.3435897435897437,37.78,-122.43,mid-low
2.5186,52.0,,0.9667590027700831,589.0,1.631578947368421,37.77,-122.42,mid-high
3.2292,52.0,6.5636363636363635,1.3818181818181818,168.0,3.0545454545454547,37.77,-122.41,mid-high
,52.0,4.442942942942943,1.0255255255255256,1145.0,,37.76,-122.44,high
2.1289,52.0,3.021172638436482,0.995114006514658,1715.0,2.7931596091205213,37.75,-122.42,mid-high
3.95,52.0,5.02546689303905,1.0577249575551784,1191.0,2.0220713073005094,37.75,-122.43,high
4.5057,52.0,4.8655462184873945,0.9831932773109243,1047.0,2.1995798319327733,37.76,-122.39,high
2.3903,52.0,4.466302367941712,1.1347905282331512,1932.0,3.519125683060109,37.75,-122.41,mid-high
4.1417,38.0,4.954802259887006,1.07909604519774,928.0,2.621468926553672,37.74,-122.41,mid-high
4.6786,52.0,4.642228739002933,1.0175953079178885,935.0,2.7419354838709675,37.73,-122.43,mid-high
4.8214,35.0,5.131707317073171,1.0585365853658537,1225.0,2.9878048780487805,37.72,-122.41,mid-high
4.0234,52.0,4.9605263157894735,0.9144736842105263,1138.0,3.7434210526315788,37.71,-122.43,mid-high
6.1636,28.0,6.380952380952381,0.9821428571428571,363.0,2.1607142857142856,37.76,-122.46,high
4.0846,52.0,4.821316614420063,0.9561128526645768,819.0,2.5673981191222572,37.74,-122.47,high
10.6605,50.0,7.379464285714286,1.125,641.0,2.861607142857143,37.73,-122.47,high
3.5156,42.0,4.794621026894865,1.0440097799511003,1211.0,2.960880195599022,37.71,-122.47,mid-high
4.3977,49.0,5.8047138047138045,0.9932659932659933,795.0,2.676767676767677,37.76,-122.49,high
4.3909,52.0,5.60091743119266,1.0298165137614679,1188.0,2.7247706422018347,37.74,-122.49,high
3.0465,43.0,4.528673835125448,1.1093189964157706,1332.0,2.3870967741935485,37.76,-122.51,mid-high
3.0265,52.0,4.3743676222596966,1.048903878583474,1421.0,2.396290050590219,37.78,-122.46,high
3.2396,52.0,4.02156862745098,1.0823529411764705,1400.0,2.7450980392156863,,-122.46,high
3.6429,42.0,5.246628131021194,1.115606936416185,1419.0,2.7341040462427744,37.78,-122.49,high
1.1094,49.0,3.7735849056603774,1.1446540880503144,1448.0,4.553459119496855,37.95,-121.28,low
1.8261,52.0,4.251612903225807,0.9935483870967742,1368.0,4.412903225806452,37.95,-121.27,low
,33.0,5.4485842026825635,1.014903129657228,1698.0,2.5305514157973175,37.97,-121.35,low
3.4141,41.0,5.027027027027027,1.0324324324324323,463.0,2.502702702702703,37.99,-121.29,low
2.0375,41.0,4.150485436893204,0.9174757281553398,716.0,3.4757281553398056,37.97,-121.25,low
2.1705,36.0,4.024193548387097,0.9274193548387096,451.0,3.6370967741935485,37.92,-121.28,low
1.8958,28.0,5.959595959595959,1.303030303030303,315.0,3.1818181818181817,37.92,-121.23,low
3.9615,11.0,,1.1128205128205129,2195.0,2.8141025641025643,37.99,-121.34,mid
4.6477,15.0,7.434615384615385,1.0769230769230769,965.0,3.7115384615384617,38.04,-121.33,mid-low
1.7774,23.0,3.6368989205103044,1.085377821393523,,3.7144259077526987,38.0,-121.3,low
2.505,11.0,5.459047619047619,1.2457142857142858,1404.0,2.6742857142857144,38.03,-121.3,low
5.5693,38.0,7.263888888888889,1.1111111111111112,226.0,3.138888888888889,37.99,-121.23,mid-low
5.7485,26.0,5.366666666666666,0.9,1542.0,51.4,37.89,-121.29,mid
3.2123,17.0,4.946403385049365,0.9816643159379408,1867.0,2.6332863187588154,38.14,-121.3,mid-low
,11.0,6.813688212927756,0.9581749049429658,767.0,2.9163498098859315,38.12,-121.3,mid-high
4.0924,19.0,5.942222222222222,1.048888888888889,744.0,3.3066666666666666,38.17,-121.28,mid-high
2.5643,32.0,6.164904862579281,1.1162790697674418,1466.0,3.0993657505285412,37.78,-121.04,mid
1.6724,33.0,4.095959595959596,0.9343434343434344,446.0,2.2525252525252526,37.79,-121.21,low
2.5025,38.0,,0.986870897155361,1320.0,2.888402625820569,37.79,-121.22,low
4.1298,19.0,5.774336283185841,1.0486725663716814,1290.0,2.853982300884956,37.77,-121.37,mid-high
2.1424,30.0,4.927835051546392,1.1623711340206186,1065.0,2.7448453608247423,37.75,-121.43,mid-low
1.6303,14.0,4.380653266331659,1.1168341708542713,2352.0,2.9547738693467336,35.65,-120.69,mid-low
3.7738,18.0,7.545253863134658,1.5143487858719646,970.0,2.141280353200883,35.42,-120.94,mid-high
1.9647,23.0,4.093220338983051,1.0317796610169492,1380.0,2.9237288135593222,,-120.66,mid-high
4.6719,24.0,6.924901185770751,1.0296442687747036,1490.0,2.9446640316205532,35.31,-120.7,high
4.6776,8.0,6.871635610766045,1.0910973084886129,2710.0,2.8053830227743273,35.13,-120.59,high
3.0536,17.0,4.72804054054054,1.0760135135135136,2015.0,3.4037162162162162,35.1,-120.61,mid-low
2.5437,6.0,4.506134969325154,,2877.0,2.206288343558282,35.46,-120.64,mid-low
4.7708,19.0,4.9798850574712645,1.0172413793103448,959.0,2.7557471264367814,37.7,-122.43,mid-high
4.2472,36.0,5.632768361581921,1.0338983050847457,1793.0,2.5324858757062145,37.7,-122.54,high
3.3906,15.0,4.023611111111111,1.011111111111111,2340.0,3.25,37.67,-122.48,high
5.1205,42.0,5.727959697732998,1.0806045340050379,1255.0,3.1612090680100757,37.67,-122.42,mid-high
,27.0,5.048598130841121,1.0311526479750779,5023.0,3.129595015576324,37.65,-122.47,mid-high
5.0479,22.0,5.13587786259542,1.0549618320610687,3783.0,2.8877862595419845,37.63,-122.46,mid-high
3.5214,15.0,3.0499445061043287,1.106548279689234,1447.0,1.6059933407325193,37.63,-122.43,mid-low
6.1323,32.0,6.28951048951049,1.020979020979021,,2.581818181818182,37.59,-122.39,high
4.7917,40.0,5.557647058823529,1.1011764705882352,992.0,2.3341176470588234,37.58,-122.33,high
3.1111,43.0,4.196369636963697,1.0247524752475248,1301.0,2.1468646864686467,37.57,-122.33,high
9.3694,51.0,8.300970873786408,1.0744336569579287,,2.8155339805825244,37.55,-122.33,high
4.5116,43.0,4.711590296495957,0.9865229110512129,984.0,2.652291105121294,37.53,-122.3,high
4.7917,36.0,5.970223325062035,1.0818858560794045,1189.0,2.9503722084367245,37.57,-122.3,mid-high
5.6683,23.0,5.610939907550077,1.0338983050847457,3399.0,2.6186440677966103,37.56,-122.26,high
5.4322,35.0,6.903465346534653,1.1014851485148516,1156.0,2.8613861386138613,37.51,-122.3,high
5.6271,44.0,6.262780269058296,1.0143497757847533,2818.0,2.527354260089686,37.5,-122.26,high
3.7463,30.0,4.976430976430977,0.9932659932659933,1191.0,2.005050505050505,37.49,-122.24,high
4.5568,38.0,4.4520547945205475,0.9212328767123288,608.0,2.0821917808219177,37.48,-122.19,high
5.9285,17.0,6.513064133016627,1.0475059382422802,986.0,2.342042755344418,37.45,-122.26,high
3.7917,36.0,5.579088471849866,1.1045576407506703,1931.0,5.176943699731903,37.47,-122.14,mid
4.4531,33.0,4.835978835978836,1.0476190476190477,766.0,2.0264550264550265,37.45,-122.17,high
10.0481,30.0,8.061728395061728,1.0432098765432098,,3.0246913580246915,37.4,-122.2,high
6.1896,19.0,5.922981366459627,1.0024844720496895,2199.0,2.7316770186335404,37.5,-122.53,high
5.9522,26.0,6.196521739130435,1.0069565217391305,1479.0,2.5721739130434784,34.5,-119.75,high
5.8411,34.0,6.49800796812749,1.0617529880478087,1265.0,2.5199203187250996,34.47,-119.72,high
,33.0,4.406741573033708,1.0382022471910113,1693.0,3.804494382022472,34.43,-119.68,mid-high
2.6983,49.0,4.586894586894587,1.0541310541310542,961.0,2.737891737891738,34.42,-119.72,mid-high
2.303,27.0,,1.1952662721893492,978.0,2.893491124260355,34.43,-119.73,mid-high
2.6397,23.0,4.098550724637681,1.0579710144927537,889.0,2.5768115942028986,34.39,-119.52,mid-high
2.9479,22.0,5.222493887530562,1.136919315403423,1143.0,2.7946210268948657,34.6,-120.14,mid-high
2.2791,23.0,5.394944707740916,1.2290679304897314,1492.0,2.3570300157977884,34.86,-120.45,mid-low
4.9766,10.0,6.887147335423197,1.031347962382445,1064.0,3.335423197492163,34.87,-120.4,mid
4.5066,14.0,6.121301775147929,1.014792899408284,,3.668639053254438,34.96,-120.42,mid-low
2.0995,15.0,3.430830039525692,0.9644268774703557,1133.0,4.478260869565218,34.93,-120.44,low
0.8106,16.0,3.43,1.085,614.0,3.07,34.64,-120.46,low
4.5417,22.0,5.561101549053356,0.9449225473321858,1739.0,2.9931153184165233,34.66,-120.44,mid-low
2.1652,14.0,3.7512195121951217,1.056910569105691,5723.0,9.30569105691057,34.4,-119.85,low
2.1471,26.0,4.52924791086351,1.0445682451253482,,4.401114206128134,34.38,-119.86,mid
5.1615,26.0,6.687037037037037,1.0425925925925925,2089.0,3.8685185185185187,34.43,-119.79,mid-high
4.8854,52.0,6.437185929648241,,973.0,2.4447236180904524,37.33,-121.91,high
4.2381,43.0,4.8053097345132745,0.9690265486725663,715.0,3.163716814159292,37.35,-121.88,mid
2.7546,40.0,3.4215938303341904,0.961439588688946,1276.0,3.2802056555269923,37.32,-121.88,mid
2.8981,,3.0994318181818183,1.0,1638.0,2.3267045454545454,37.31,-121.93,mid-high
5.036,52.0,5.256317689530686,0.9711191335740073,582.0,2.101083032490975,37.3,-121.9,high
3.662,23.0,4.008298755186722,1.1452282157676348,997.0,2.0684647302904566,37.27,-121.94,mid-high
5.0714,33.0,5.799319727891157,0.9914965986394558,1739.0,2.957482993197279,37.27,-121.9,mid-high
4.1645,32.0,6.1985611510791365,1.0316546762589929,2002.0,2.8805755395683454,37.28,-121.89,mid-high
5.3363,16.0,4.529126213592233,0.883495145631068,1835.0,4.453883495145631,37.32,-121.84,mid-high
4.2589,20.0,5.06140350877193,1.0109649122807018,2223.0,,37.29,-121.83,mid
7.0671,11.0,7.643540669856459,,1774.0,4.244019138755981,37.34,-121.78,high
4.9097,17.0,,1.048780487804878,431.0,3.5040650406504064,37.28,-121.76,mid-high
4.6333,27.0,5.177152317880795,1.009933774834437,3257.0,5.392384105960265,37.33,-121.83,mid
5.1082,33.0,4.940828402366864,1.0710059171597632,781.0,4.621301775147929,37.38,-121.84,mid
7.2861,24.0,,0.9419354838709677,492.0,3.174193548387097,37.37,-121.81,high
1.0938,,1.1304347826086956,1.0434782608695652,120.0,1.7391304347826086,37.37,-121.9,mid
7.8532,8.0,6.961538461538462,1.043956043956044,1527.0,4.195054945054945,37.44,-121.89,high
5.6062,26.0,6.017429193899782,1.0806100217864925,1716.0,3.738562091503268,37.46,-121.91,mid-high
3.6619,17.0,4.885875706214689,0.9649717514124294,1656.0,1.8711864406779661,37.4,-122.0,mid-high
4.6719,32.0,5.03781512605042,0.9621848739495799,814.0,3.4201680672268906,37.36,-121.98,mid-high
4.5427,16.0,3.8632580261593343,1.1260404280618312,1637.0,,37.35,-121.99,mid
3.6818,36.0,5.258333333333334,0.9972222222222222,797.0,2.213888888888889,37.33,-121.94,mid-high
3.9417,33.0,4.995061728395061,1.0493827160493827,1016.0,2.508641975308642,37.33,-121.99,high
3.7632,30.0,4.360082304526749,1.0390946502057614,1914.0,1.9691358024691359,37.31,-121.94,high
3.3922,26.0,3.8627450980392157,1.0098039215686274,620.0,2.026143790849673,37.28,-121.98,mid-high
6.0957,32.0,5.50597609561753,0.952191235059761,705.0,2.808764940239044,37.24,-121.95,high
4.6065,22.0,5.3895348837209305,1.0135658914728682,1291.0,2.501937984496124,37.23,-121.97,high
8.0331,34.0,,1.0896860986547086,692.0,3.103139013452915,37.26,-122.02,high
12.2145,19.0,8.863080684596577,1.0562347188264058,1252.0,3.0611246943765282,37.29,-122.04,high
6.2045,29.0,5.951923076923077,1.0432692307692308,1217.0,2.925480769230769,,-122.04,high
4.7402,34.0,5.0072568940493465,1.060957910014514,1915.0,2.7793904208998548,37.32,-122.0,mid-high
7.3753,34.0,6.528795811518324,0.981675392670157,1399.0,3.662303664921466,37.35,-122.05,high
6.837,20.0,6.503225806451613,1.0096774193548388,767.0,2.4741935483870967,37.35,-122.04,high
3.0047,9.0,4.008108108108108,1.0405405405405406,1430.0,1.9324324324324325,37.37,-122.03,mid-high
4.0068,16.0,3.7360594795539033,1.0272614622057001,1769.0,2.192069392812887,37.39,-122.01,mid-high
4.359,,4.135021097046414,1.279887482419128,943.0,1.3263009845288327,37.4,-122.07,mid
2.5208,52.0,3.9081632653061225,1.0357142857142858,448.0,2.2857142857142856,37.4,-122.08,high
6.828,36.0,6.109375,1.015625,348.0,2.71875,37.38,-122.08,high
10.1007,30.0,7.843220338983051,1.0084745762711864,631.0,2.6737288135593222,37.34,-122.07,high
5.4063,36.0,5.378651685393258,,2039.0,2.291011235955056,37.41,-122.13,high
6.7257,37.0,6.912650602409639,1.0,933.0,,37.45,-122.13,high
8.2664,52.0,6.63481228668942,1.0511945392491469,696.0,2.3754266211604094,37.43,-122.14,high
10.0259,30.0,8.344444444444445,1.0333333333333334,501.0,2.783333333333333,37.35,-122.09,high
9.1974,23.0,8.075949367088608,0.9651898734177216,916.0,2.8987341772151898,37.21,-121.86,high
5.6488,25.0,6.2253668763102725,1.0366876310272537,3275.0,3.4329140461215935,37.25,-121.84,mid-high
5.5875,11.0,5.853300733496333,0.9853300733496333,1393.0,3.4058679706601467,,-121.83,mid-high
4.5,21.0,5.721830985915493,1.073943661971831,1978.0,3.482394366197183,37.24,-121.81,mid-high
5.9053,16.0,6.577464788732394,1.0035211267605635,995.0,3.5035211267605635,37.26,-121.8,mid-high
6.4313,17.0,6.548198636806232,1.0233690360272638,3439.0,,37.08,-121.56,high
3.6964,39.0,7.160377358490566,1.330188679245283,252.0,2.3773584905660377,37.37,-121.55,mid-high
2.4732,14.0,4.445402298850575,1.0747126436781609,4731.0,13.594827586206897,37.0,-122.06,mid-low
3.1932,,5.3509933774834435,1.2384105960264902,608.0,2.013245033112583,36.93,-122.0,high
3.8269,18.0,4.873362445414847,0.9606986899563319,1091.0,2.3820960698689957,36.87,-122.05,mid-high
2.6434,20.0,4.4049180327868855,1.044262295081967,2154.0,3.5311475409836066,36.92,-121.76,mid
5.5785,,6.2,1.2297872340425533,591.0,2.5148936170212766,37.15,-122.18,high
5.2078,30.0,6.3323170731707314,1.0426829268292683,816.0,2.4878048780487805,37.0,-122.03,high
3.075,29.0,4.324193548387097,1.0193548387096774,1652.0,2.664516129032258,36.98,-121.98,mid-high
3.1546,,4.669576059850374,1.1945137157107233,1622.0,2.0224438902743143,36.98,-121.95,mid-high
,22.0,8.420689655172414,2.1517241379310343,1301.0,4.4862068965517246,36.85,-121.91,high
3.0549,7.0,,1.0643776824034334,2223.0,2.3851931330472103,40.58,-122.34,low
2.4079,7.0,4.035853468433359,1.0413094310210445,2557.0,1.9929851909586906,40.6,-122.37,mid-low
2.184,31.0,5.5256410256410255,1.1538461538461537,231.0,2.9615384615384617,40.57,-122.36,low
3.8323,16.0,5.9978213507625275,1.0762527233115469,1414.0,3.0806100217864922,40.6,-122.25,mid-low
1.3571,26.0,4.492647058823529,1.0343137254901962,939.0,2.301470588235294,40.39,-122.27,low
2.503,17.0,6.935960591133005,1.5738916256157636,1027.0,2.5295566502463056,40.77,-121.86,low
3.625,52.0,5.285714285714286,1.125,143.0,2.5535714285714284,39.67,-120.24,low
3.1062,19.0,6.330232558139535,1.113953488372093,1108.0,2.5767441860465117,,-122.64,low
5.1014,15.0,6.578947368421052,1.0917559385188635,6456.0,3.0069864927806242,38.12,,mid
1.1835,30.0,3.3505050505050504,1.0686868686868687,1794.0,1.812121212121212,38.1,-122.26,mid-low
1.9667,52.0,4.087628865979381,1.1134020618556701,505.0,2.6030927835051547,38.11,-122.26,low
4.6406,20.0,6.109979633401222,1.0692464358452138,1207.0,2.4582484725050917,38.07,-122.19,mid-high
5.0672,14.0,7.075664621676892,1.01840490797546,3196.0,3.2678936605316973,38.27,-122.06,mid
3.0938,32.0,4.7176470588235295,1.1254901960784314,571.0,2.23921568627451,38.25,-122.04,mid-low
4.9222,7.0,6.279615795090715,1.0101387406616862,6657.0,3.5522945570971185,38.25,-122.0,mid-low
4.412,8.0,5.548330404217926,0.9824253075571178,1758.0,3.0896309314586996,38.35,-121.94,mid-low
,16.0,6.126353790613718,0.9638989169675091,832.0,3.003610108303249,38.35,-121.98,mid-low
3.3438,34.0,5.057239057239057,0.9494949494949495,860.0,2.8956228956228958,38.36,-122.0,mid-low
2.7457,37.0,5.632727272727273,1.0945454545454545,863.0,3.138181818181818,38.16,-122.41,mid-high
3.1375,31.0,5.25,1.1203703703703705,680.0,2.0987654320987654,38.32,-122.48,mid
4.6833,17.0,5.235831809872029,0.8903107861060329,1482.0,2.709323583180987,38.26,-122.61,mid-high
2.5202,52.0,4.644699140401146,1.1260744985673352,635.0,1.819484240687679,38.24,-122.64,mid-high
4.1964,14.0,6.297405189620759,1.157684630738523,1208.0,2.411177644710579,38.31,-122.7,mid-high
5.1966,15.0,6.426865671641791,1.0298507462686568,979.0,2.9223880597014924,38.34,-122.63,high
3.3981,15.0,5.860279441117765,1.031936127744511,1182.0,2.3592814371257487,38.46,-122.58,mid-high
3.2935,35.0,4.2894736842105265,1.1282894736842106,822.0,2.7039473684210527,38.44,-122.7,mid
2.3929,15.0,,1.0074441687344913,718.0,1.781637717121588,38.46,-122.68,mid-low
5.5061,17.0,6.6871165644171775,1.0061349693251533,473.0,2.901840490797546,38.48,-122.65,mid-high
4.0798,25.0,5.245136186770428,0.9649805447470817,1296.0,2.5214007782101167,38.45,-122.74,mid
3.0969,26.0,5.119318181818182,1.0426136363636365,2605.0,3.700284090909091,38.42,-122.72,mid-low
2.462,19.0,4.548969072164948,1.0154639175257731,868.0,2.2371134020618557,38.39,-122.83,mid-high
1.3712,37.0,6.698863636363637,1.6022727272727273,354.0,2.0113636363636362,38.48,-123.01,mid-low
3.7361,23.0,5.352,1.042,1456.0,2.912,38.61,-122.87,mid
3.2546,32.0,5.041121495327102,0.9887850467289719,1417.0,2.6485981308411213,38.79,-123.01,mid-low
1.8625,,6.411764705882353,1.1911764705882353,197.0,2.8970588235294117,37.77,-120.85,low
3.0043,18.0,5.745424292845258,1.108153078202995,1958.0,3.257903494176373,37.74,,mid-low
2.875,43.0,6.314720812182741,1.0609137055837563,611.0,3.1015228426395938,37.64,-121.18,mid
4.9904,29.0,6.328260869565217,0.967391304347826,1170.0,2.5434782608695654,37.68,-121.0,mid
5.5684,18.0,6.743099787685775,0.9936305732484076,1296.0,2.751592356687898,37.69,-120.98,mid
3.5395,24.0,5.140350877192983,1.0315789473684212,1448.0,2.5403508771929824,37.66,-120.97,mid-low
3.1857,24.0,4.90249433106576,1.0408163265306123,,3.328798185941043,37.67,-121.03,low
2.7538,41.0,4.376731301939058,1.0664819944598338,881.0,2.440443213296399,37.64,-120.99,low
2.7209,32.0,5.090510948905109,1.0802919708029197,1957.0,2.856934306569343,37.64,-120.95,low
1.2857,39.0,4.031496062992126,1.0393700787401574,443.0,3.4881889763779528,37.61,-120.99,low
,,5.6438127090301,1.0535117056856187,,2.516722408026756,37.64,-120.82,mid
3.1125,29.0,4.851851851851852,1.0246913580246915,672.0,2.765432098765432,37.57,-120.95,mid-low
3.5,,5.195876288659794,0.9896907216494846,295.0,3.0412371134020617,37.42,-121.06,low
3.3083,20.0,5.387832699619772,1.0,853.0,3.2433460076045626,37.53,-120.79,low
1.5531,15.0,4.02491103202847,1.0142348754448398,728.0,2.590747330960854,37.51,,low
1.8849,27.0,4.935643564356436,1.051155115511551,1419.0,2.3415841584158414,39.15,-121.63,low
3.4698,17.0,7.347014925373134,1.1082089552238805,717.0,2.675373134328358,39.13,-121.68,mid
3.2917,42.0,8.062893081761006,1.2452830188679245,451.0,,39.1,-121.83,low
3.1361,16.0,5.339331619537275,0.9974293059125964,1155.0,2.969151670951157,40.09,-122.38,low
2.4375,15.0,5.128440366972477,1.0581039755351682,858.0,2.623853211009174,40.15,-122.25,low
3.631,32.0,9.179775280898877,,224.0,2.5168539325842696,41.15,-122.68,low
0.4999,15.0,11.596491228070175,2.56140350877193,131.0,,40.43,-123.32,low
2.3438,26.0,4.616438356164384,0.9452054794520548,277.0,3.7945205479452055,,-119.37,low
2.5719,35.0,5.133738601823708,1.127659574468085,1475.0,4.4832826747720365,36.5,-119.26,low
2.3304,24.0,4.524390243902439,1.0146341463414634,1520.0,,36.35,-119.3,low
0.78,10.0,3.835766423357664,1.083941605839416,927.0,3.383211678832117,36.33,-119.28,low
1.2012,27.0,4.322857142857143,1.0685714285714285,839.0,2.3971428571428572,36.32,-119.29,low
1.6148,16.0,4.365661861074705,1.0996068152031455,1955.0,2.562254259501966,36.32,-119.33,low
2.2333,23.0,6.054313099041534,1.0862619808306708,749.0,2.3929712460063897,36.28,-119.29,mid-low
3.4306,24.0,5.7407407407407405,1.0113960113960114,1031.0,2.9373219373219372,36.23,-119.25,mid-low
2.4554,30.0,4.594520547945206,0.9808219178082191,1159.0,3.175342465753425,36.2,-119.08,low
1.8894,39.0,5.228571428571429,1.1371428571428572,,3.3142857142857145,36.04,-119.4,mid-low
1.5893,17.0,4.244336569579288,1.0663430420711975,1912.0,3.0938511326860842,36.07,-119.04,low
2.975,21.0,5.816568047337278,0.9763313609467456,672.0,3.9763313609467454,36.07,-118.99,low
1.6469,24.0,4.274193548387097,1.0483870967741935,1686.0,4.532258064516129,35.87,-119.26,low
3.6875,15.0,6.426294820717131,1.1912350597609562,655.0,2.6095617529880477,38.02,-120.43,mid
2.0057,52.0,5.061728395061729,1.0781893004115226,609.0,2.506172839506173,37.96,-120.23,low
4.4231,16.0,6.098360655737705,1.1557377049180328,311.0,2.5491803278688523,37.88,-120.41,low
5.3582,35.0,4.8125,0.9375,334.0,3.4791666666666665,34.34,-119.04,mid-high
2.4375,23.0,4.947368421052632,1.2105263157894737,130.0,2.280701754385965,34.38,-119.31,mid-high
4.8472,19.0,7.309255079006772,1.419864559819413,1195.0,2.6975169300225734,34.32,-119.39,high
4.1667,,6.628571428571429,1.0571428571428572,79.0,2.257142857142857,34.25,-119.19,mid-high
4.125,52.0,5.6397984886649875,1.057934508816121,941.0,2.370277078085642,34.28,-119.27,high
3.5,46.0,4.748251748251748,1.1118881118881119,382.0,2.6713286713286712,34.27,-119.25,mid-high
3.8625,30.0,,1.0087336244541485,741.0,,34.21,-119.18,mid-high
3.2212,35.0,4.786372007366483,1.0165745856353592,2726.0,5.020257826887661,34.19,-119.19,mid
3.1989,31.0,4.376310272536688,1.0524109014675052,3310.0,3.469601677148847,34.15,-119.19,mid
4.0878,36.0,5.051798561151079,0.9553956834532374,2965.0,4.266187050359712,34.25,-119.15,mid
5.2773,21.0,6.303262955854127,0.9347408829174664,1832.0,3.5163147792706333,34.23,-119.03,mid-high
,16.0,8.287610619469026,1.1238938053097345,1556.0,3.4424778761061945,34.17,-118.94,high
10.1597,16.0,7.606936416184971,1.1213872832369942,450.0,2.601156069364162,34.14,-118.83,high
4.9234,25.0,5.824561403508772,0.9166666666666666,691.0,3.030701754385965,34.21,,mid-high
6.3586,23.0,7.651761517615176,1.065040650406504,2050.0,2.7777777777777777,34.18,-118.83,high
6.4963,6.0,7.799038461538461,1.1100961538461538,6700.0,3.2211538461538463,34.24,,high
6.6073,,6.771498771498772,0.9398034398034398,2734.0,3.3587223587223587,34.29,-118.75,mid-high
4.7083,25.0,5.414578587699316,1.1184510250569477,1200.0,2.733485193621868,34.28,-118.7,mid
6.1825,,6.756637168141593,0.9734513274336283,756.0,3.3451327433628317,34.3,-118.7,mid-high
2.1213,,3.9166666666666665,0.9553571428571429,732.0,2.1785714285714284,38.58,-121.53,low
3.1908,16.0,4.386792452830188,0.9811320754716981,1386.0,2.1792452830188678,38.54,-121.72,mid
,38.0,6.408695652173913,1.0391304347826087,1123.0,2.4413043478260867,38.67,-121.78,mid-low
2.8365,32.0,5.371900826446281,1.0606060606060606,1145.0,3.1542699724517904,38.76,-121.77,low
3.1029,18.0,4.945454545454545,1.112121212121212,769.0,2.33030303030303,,-121.57,low
4.5625,40.0,4.125,0.8541666666666666,151.0,3.1458333333333335,39.05,-121.48,low
